BeachId,Region,Council,Site,Longitude,Latitude,Date,Enterococci (cfu/100ml)
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,28/10/2013,3
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,06/04/2013,27
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,16/08/2013,0
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,02/04/2013,1
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,29/11/2013,46
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,13/11/2013,2
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,12/07/2013,8
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,07/05/2013,0
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,28/09/2013,0
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,30/06/2013,42
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,01/05/2013,0
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,10/09/2013,1
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,22/09/2013,5
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,02/09/2013,0
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,29/08/2013,1
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,13/12/2013,0
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,24/06/2013,41
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,18/04/2013,1
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,20/10/2013,3
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,20/05/2013,1
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,22/08/2013,4
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,14/08/2013,0
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,12/10/2013,0
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,12/06/2013,660
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,06/06/2013,0
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,05/11/2013,8
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,25/05/2013,8
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,21/11/2013,12
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,24/07/2013,43
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,18/07/2013,4
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,31/05/2013,2
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,19/03/2013,56
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,24/04/2013,13
25.9,Sydney City Ocean Beaches,Randwick Council,Gordons Bay (East),151.264558,-33.915646,16/09/2013,5
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,18/04/2013,0
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,12/06/2013,1
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,06/06/2013,6
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,22/08/2013,27
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,05/02/2013,7
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,07/03/2013,31
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,24/07/2013,0
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,31/05/2013,2
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,11/02/2013,150
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,02/04/2013,50
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,16/09/2013,1
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,12/10/2013,2
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,22/09/2013,8
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,02/01/2013,9
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,24/06/2013,59
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,13/03/2013,5
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,01/03/2013,56
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,29/08/2013,0
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,10/09/2013,2
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,16/08/2013,0
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,07/12/2013,9
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,28/09/2013,5
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,12/01/2013,72
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,13/11/2013,8
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,29/11/2013,9
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,25/05/2013,9
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,24/01/2013,45
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,28/10/2013,33
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,24/04/2013,4
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,14/05/2013,4
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,30/06/2013,4900
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,19/03/2013,0
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,18/07/2013,2
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,04/10/2013,11
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,06/07/2013,0
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,20/05/2013,0
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,25/03/2013,420
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,12/07/2013,9
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,02/09/2013,1
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,06/01/2013,3
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,31/12/2013,420
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,14/08/2013,1
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,20/10/2013,3
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,30/07/2013,0
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,08/08/2013,7
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,30/01/2013,44
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,17/02/2013,160
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,17/06/2013,1
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,12/04/2013,20
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,13/12/2013,25
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,06/04/2013,10
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,01/05/2013,4
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,21/11/2013,26
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,18/01/2013,1
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,05/11/2013,34
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,07/05/2013,0
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,23/12/2013,3
29,Sydney City Ocean Beaches,Randwick Council,Little Bay Beach,151.25149,-33.98012,23/02/2013,330
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,28/09/2013,5
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,16/08/2013,1
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,02/09/2013,1
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,04/10/2013,6
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,20/10/2013,10
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,14/08/2013,5
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,18/04/2013,3
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,11/02/2013,140
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,18/01/2013,15
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,05/02/2013,13
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,24/07/2013,170
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,18/07/2013,9
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,20/05/2013,5
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,31/05/2013,4
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,13/12/2013,13
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,06/04/2013,52
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,21/11/2013,5
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,07/05/2013,5
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,30/01/2013,13
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,23/02/2013,390
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,10/09/2013,10
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,16/09/2013,6
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,24/06/2013,20
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,24/04/2013,6
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,01/03/2013,24
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,23/12/2013,10
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,29/08/2013,2
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,01/05/2013,32
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,02/01/2013,2
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,30/07/2013,11
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,05/11/2013,26
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,07/12/2013,9
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,12/10/2013,4
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,17/06/2013,40
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,12/04/2013,8
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,12/01/2013,390
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,22/09/2013,1
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,30/06/2013,2500
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,02/04/2013,12
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,25/05/2013,50
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,17/02/2013,23
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,13/03/2013,9
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,13/11/2013,7
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,29/11/2013,4
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,06/07/2013,0
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,22/08/2013,1
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,28/10/2013,50
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,31/12/2013,1500
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,19/03/2013,4
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,24/01/2013,110
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,06/01/2013,4
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,14/05/2013,40
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,07/03/2013,6
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,12/06/2013,9
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,06/06/2013,3
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,08/08/2013,54
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,12/07/2013,2
28,Sydney City Ocean Beaches,Randwick Council,Malabar Beach,151.252247,-33.96436,25/03/2013,28
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,16/09/2013,130
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,14/08/2013,0
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,06/06/2013,6
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,12/10/2013,2
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,12/01/2013,20
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,13/12/2013,0
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,06/07/2013,6
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,20/05/2013,2
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,07/05/2013,1
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,31/12/2013,2100
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,25/03/2013,33
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,10/09/2013,4
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,24/04/2013,0
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,24/06/2013,16
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,05/02/2013,0
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,28/09/2013,1
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,20/10/2013,0
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,07/03/2013,1
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,13/03/2013,4
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,11/02/2013,4
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,30/06/2013,64
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,16/08/2013,0
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,12/07/2013,1
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,29/11/2013,11
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,23/12/2013,0
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,23/02/2013,60
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,12/04/2013,3
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,25/05/2013,16
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,18/01/2013,2
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,18/04/2013,8
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,06/01/2013,1
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,01/03/2013,10
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,22/08/2013,0
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,02/04/2013,16
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,17/02/2013,6
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,02/09/2013,0
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,30/01/2013,11
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,19/03/2013,0
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,29/08/2013,0
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,04/10/2013,0
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,28/10/2013,36
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,24/01/2013,5
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,13/11/2013,0
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,14/05/2013,9
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,07/12/2013,1
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,02/01/2013,1
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,08/08/2013,10
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,01/05/2013,3
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,22/09/2013,7
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,21/11/2013,3
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,30/07/2013,0
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,12/06/2013,3
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,06/04/2013,46
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,31/05/2013,23
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,05/11/2013,3
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,18/07/2013,5
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,24/07/2013,3
27,Sydney City Ocean Beaches,Randwick Council,Maroubra Beach,151.25718,-33.94879,17/06/2013,37
27.4,Sydney City Ocean Beaches,Randwick Council,South Maroubra Beach,151.257175,-33.951615,17/06/2013,47
27.4,Sydney City Ocean Beaches,Randwick Council,South Maroubra Beach,151.257175,-33.951615,16/08/2013,0
27.4,Sydney City Ocean Beaches,Randwick Council,South Maroubra Beach,151.257175,-33.951615,29/11/2013,5
27.4,Sydney City Ocean Beaches,Randwick Council,South Maroubra Beach,151.257175,-33.951615,07/03/2013,13
27.4,Sydney City Ocean Beaches,Randwick Council,South Maroubra Beach,151.257175,-33.951615,24/01/2013,28
27.4,Sydney City Ocean Beaches,Randwick Council,South Maroubra Beach,151.257175,-33.951615,11/02/2013,30
27.4,Sydney City Ocean Beaches,Randwick Council,South Maroubra Beach,151.257175,-33.951615,30/06/2013,66
27.4,Sydney City Ocean Beaches,Randwick Council,South Maroubra Beach,151.257175,-33.951615,24/04/2013,6
27.4,Sydney City Ocean Beaches,Randwick Council,South Maroubra Beach,151.257175,-33.951615,14/05/2013,3
27.4,Sydney City Ocean Beaches,Randwick Council,South Maroubra Beach,151.257175,-33.951615,23/12/2013,3
27.4,Sydney City Ocean Beaches,Randwick Council,South Maroubra Beach,151.257175,-33.951615,23/02/2013,92
27.4,Sydney City Ocean Beaches,Randwick Council,South Maroubra Beach,151.257175,-33.951615,30/01/2013,13
27.4,Sydney City Ocean Beaches,Randwick Council,South Maroubra Beach,151.257175,-33.951615,06/06/2013,0
27.4,Sydney City Ocean Beaches,Randwick Council,South Maroubra Beach,151.257175,-33.951615,12/04/2013,2
27.4,Sydney City Ocean Beaches,Randwick Council,South Maroubra Beach,151.257175,-33.951615,22/09/2013,4
27.4,Sydney City Ocean Beaches,Randwick Council,South Maroubra Beach,151.257175,-33.951615,12/06/2013,0
27.4,Sydney City Ocean Beaches,Randwick Council,South Maroubra Beach,151.257175,-33.951615,18/04/2013,8
27.4,Sydney City Ocean Beaches,Randwick Council,South Maroubra Beach,151.257175,-33.951615,02/01/2013,1
27.4,Sydney City Ocean Beaches,Randwick Council,South Maroubra Beach,151.257175,-33.951615,07/12/2013,0
27.4,Sydney City Ocean Beaches,Randwick Council,South Maroubra Beach,151.257175,-33.951615,02/04/2013,0
27.4,Sydney City Ocean Beaches,Randwick Council,South Maroubra Beach,151.257175,-33.951615,22/08/2013,1
27.4,Sydney City Ocean Beaches,Randwick Council,South Maroubra Beach,151.257175,-33.951615,31/05/2013,2
27.4,Sydney City Ocean Beaches,Randwick Council,South Maroubra Beach,151.257175,-33.951615,12/01/2013,33
27.4,Sydney City Ocean Beaches,Randwick Council,South Maroubra Beach,151.257175,-33.951615,12/07/2013,1
27.4,Sydney City Ocean Beaches,Randwick Council,South Maroubra Beach,151.257175,-33.951615,18/07/2013,3
27.4,Sydney City Ocean Beaches,Randwick Council,South Maroubra Beach,151.257175,-33.951615,24/07/2013,1
27.4,Sydney City Ocean Beaches,Randwick Council,South Maroubra Beach,151.257175,-33.951615,20/05/2013,2
27.4,Sydney City Ocean Beaches,Randwick Council,South Maroubra Beach,151.257175,-33.951615,06/07/2013,3
27.4,Sydney City Ocean Beaches,Randwick Council,South Maroubra Beach,151.257175,-33.951615,04/10/2013,1
27.4,Sydney City Ocean Beaches,Randwick Council,South Maroubra Beach,151.257175,-33.951615,13/12/2013,6
27.4,Sydney City Ocean Beaches,Randwick Council,South Maroubra Beach,151.257175,-33.951615,08/08/2013,5
27.4,Sydney City Ocean Beaches,Randwick Council,South Maroubra Beach,151.257175,-33.951615,02/09/2013,2
27.4,Sydney City Ocean Beaches,Randwick Council,South Maroubra Beach,151.257175,-33.951615,13/11/2013,0
27.4,Sydney City Ocean Beaches,Randwick Council,South Maroubra Beach,151.257175,-33.951615,06/04/2013,16
27.4,Sydney City Ocean Beaches,Randwick Council,South Maroubra Beach,151.257175,-33.951615,14/08/2013,0
27.4,Sydney City Ocean Beaches,Randwick Council,South Maroubra Beach,151.257175,-33.951615,12/10/2013,0
27.4,Sydney City Ocean Beaches,Randwick Council,South Maroubra Beach,151.257175,-33.951615,25/03/2013,17
27.4,Sydney City Ocean Beaches,Randwick Council,South Maroubra Beach,151.257175,-33.951615,01/05/2013,0
27.4,Sydney City Ocean Beaches,Randwick Council,South Maroubra Beach,151.257175,-33.951615,16/09/2013,2
27.4,Sydney City Ocean Beaches,Randwick Council,South Maroubra Beach,151.257175,-33.951615,05/11/2013,0
27.4,Sydney City Ocean Beaches,Randwick Council,South Maroubra Beach,151.257175,-33.951615,07/05/2013,0
27.4,Sydney City Ocean Beaches,Randwick Council,South Maroubra Beach,151.257175,-33.951615,17/02/2013,1
27.4,Sydney City Ocean Beaches,Randwick Council,South Maroubra Beach,151.257175,-33.951615,13/03/2013,2
27.4,Sydney City Ocean Beaches,Randwick Council,South Maroubra Beach,151.257175,-33.951615,28/09/2013,3
27.4,Sydney City Ocean Beaches,Randwick Council,South Maroubra Beach,151.257175,-33.951615,29/08/2013,0
27.4,Sydney City Ocean Beaches,Randwick Council,South Maroubra Beach,151.257175,-33.951615,31/12/2013,1200
27.4,Sydney City Ocean Beaches,Randwick Council,South Maroubra Beach,151.257175,-33.951615,10/09/2013,1
27.4,Sydney City Ocean Beaches,Randwick Council,South Maroubra Beach,151.257175,-33.951615,06/01/2013,0
27.4,Sydney City Ocean Beaches,Randwick Council,South Maroubra Beach,151.257175,-33.951615,19/03/2013,21
27.4,Sydney City Ocean Beaches,Randwick Council,South Maroubra Beach,151.257175,-33.951615,25/05/2013,16
27.4,Sydney City Ocean Beaches,Randwick Council,South Maroubra Beach,151.257175,-33.951615,28/10/2013,120
27.4,Sydney City Ocean Beaches,Randwick Council,South Maroubra Beach,151.257175,-33.951615,24/06/2013,27
27.4,Sydney City Ocean Beaches,Randwick Council,South Maroubra Beach,151.257175,-33.951615,20/10/2013,1
27.4,Sydney City Ocean Beaches,Randwick Council,South Maroubra Beach,151.257175,-33.951615,18/01/2013,2
27.4,Sydney City Ocean Beaches,Randwick Council,South Maroubra Beach,151.257175,-33.951615,05/02/2013,0
27.4,Sydney City Ocean Beaches,Randwick Council,South Maroubra Beach,151.257175,-33.951615,30/07/2013,2
